reg;cl_age90;jour;hosp;rea;rad;dc
01;89;2020-04-27;6;3;12;3
01;90;2020-04-27;0;0;0;0
02;0;2020-04-27;33;9;63;14
02;09;2020-04-27;0;0;0;0
02;19;2020-04-27;0;0;0;0
02;29;2020-04-27;1;0;2;0
02;39;2020-04-27;1;0;3;0
02;49;2020-04-27;4;1;9;0
02;59;2020-04-27;9;6;17;1
02;69;2020-04-27;8;2;15;2
02;79;2020-04-27;5;0;15;4
02;89;2020-04-27;4;0;2;5
02;90;2020-04-27;1;0;0;2
03;0;2020-04-27;1;0;35;1
03;09;2020-04-27;0;0;0;0
03;19;2020-04-27;0;0;2;0
03;29;2020-04-27;0;0;4;0
03;39;2020-04-27;0;0;7;0
03;49;2020-04-27;0;0;10;0
03;59;2020-04-27;0;0;2;0
03;69;2020-04-27;0;0;4;0
03;79;2020-04-27;1;0;2;1
03;89;2020-04-27;0;0;2;0
03;90;2020-04-27;0;0;0;0
04;0;2020-04-27;6;2;103;0
04;09;2020-04-27;0;0;1;0
04;19;2020-04-27;0;0;3;0
04;29;2020-04-27;0;0;15;0
04;39;2020-04-27;0;0;12;0
04;49;2020-04-27;1;0;10;0
04;59;2020-04-27;1;1;19;0
04;69;2020-04-27;3;1;20;0
04;79;2020-04-27;1;0;15;0
04;89;2020-04-27;0;0;8;0
04;90;2020-04-27;0;0;0;0
06;0;2020-04-27;36;5;70;6
06;09;2020-04-27;0;0;2;0
06;19;2020-04-27;2;0;2;0
06;29;2020-04-27;4;0;9;0
06;39;2020-04-27;4;1;7;0
06;49;2020-04-27;7;1;15;1
06;59;2020-04-27;7;1;16;2
06;69;2020-04-27;6;2;12;0
06;79;2020-04-27;4;0;3;1
06;89;2020-04-27;2;0;4;2
06;90;2020-04-27;0;0;0;0
11;0;2020-04-27;11488;1859;16160;5690
11;09;2020-04-27;40;13;191;2
11;19;2020-04-27;29;12;100;3
11;29;2020-04-27;150;23;568;10
11;39;2020-04-27;350;81;1366;36
11;49;2020-04-27;685;196;2173;99
11;59;2020-04-27;1400;485;3230;380
11;69;2020-04-27;1989;582;3321;827
11;79;2020-04-27;2414;382;2527;1347
11;89;2020-04-27;2720;58;1830;1842
11;90;2020-04-27;1614;11;667;1095
24;0;2020-04-27;978;140;1086;367
24;09;2020-04-27;1;1;23;0
24;19;2020-04-27;0;0;12;0
24;29;2020-04-27;6;2;33;0
24;39;2020-04-27;14;3;56;2
24;49;2020-04-27;22;7;119;3
24;59;2020-04-27;59;17;163;9
24;69;2020-04-27;156;44;194;25
24;79;2020-04-27;208;52;215;60
24;89;2020-04-27;301;12;191;150
24;90;2020-04-27;203;2;78;116
27;0;2020-04-27;1210;196;2269;814
27;09;2020-04-27;4;1;13;0
27;19;2020-04-27;6;0;18;0
27;29;2020-04-27;7;1;68;0
27;39;2020-04-27;7;1;132;2
27;49;2020-04-27;26;9;217;5
27;59;2020-04-27;81;29;333;18
27;69;2020-04-27;177;62;409;71
27;79;2020-04-27;289;74;458;165
27;89;2020-04-27;415;18;458;373
27;90;2020-04-27;198;1;159;178
28;0;2020-04-27;601;112;993;324
28;09;2020-04-27;0;0;3;0
28;19;2020-04-27;1;0;5;0
28;29;2020-04-27;2;0;40;0
28;39;2020-04-27;9;2;79;1
28;49;2020-04-27;23;12;115;8
28;59;2020-04-27;42;19;184;12
28;69;2020-04-27;104;26;200;48
28;79;2020-04-27;142;42;186;70
28;89;2020-04-27;180;10;136;128
28;90;2020-04-27;97;0;39;57
32;0;2020-04-27;2379;391;3732;1315
32;09;2020-04-27;3;1;39;0
32;19;2020-04-27;9;1;19;0
32;29;2020-04-27;11;4;174;1
32;39;2020-04-27;46;6;318;2
32;49;2020-04-27;76;29;494;10
32;59;2020-04-27;209;62;683;51
32;69;2020-04-27;411;142;661;168
32;79;2020-04-27;561;114;638;289
32;89;2020-04-27;718;29;511;530
32;90;2020-04-27;324;0;180;259
44;0;2020-04-27;4226;625;7376;2779
44;09;2020-04-27;24;2;149;0
44;19;2020-04-27;16;3;51;0
44;29;2020-04-27;31;8;244;2
44;39;2020-04-27;77;12;390;14
44;49;2020-04-27;154;28;629;29
44;59;2020-04-27;363;113;1194;73
44;69;2020-04-27;746;226;1513;285
44;79;2020-04-27;980;198;1514;700
44;89;2020-04-27;1222;26;1256;1142
44;90;2020-04-27;576;0;386;525
52;0;2020-04-27;705;98;1152;323
52;09;2020-04-27;0;0;4;0
52;19;2020-04-27;0;0;5;0
52;29;2020-04-27;6;1;45;0
52;39;2020-04-27;13;2;72;0
52;49;2020-04-27;20;7;131;4
52;59;2020-04-27;42;15;179;12
52;69;2020-04-27;110;38;225;28
52;79;2020-04-27;149;33;226;57
52;89;2020-04-27;237;2;201;133
52;90;2020-04-27;128;0;64;89
53;0;2020-04-27;406;57;774;204
53;09;2020-04-27;2;0;9;0
53;19;2020-04-27;1;0;4;0
53;29;2020-04-27;4;1;24;0
53;39;2020-04-27;7;0;58;0
53;49;2020-04-27;23;2;87;0
53;59;2020-04-27;34;7;127;4
53;69;2020-04-27;61;20;141;24
53;79;2020-04-27;97;26;176;45
53;89;2020-04-27;111;1;108;74
53;90;2020-04-27;64;0;37;57
75;0;2020-04-27;721;128;1302;301
75;09;2020-04-27;2;1;10;0
75;19;2020-04-27;3;0;9;0
75;29;2020-04-27;7;2;53;1
75;39;2020-04-27;11;2;88;0
75;49;2020-04-27;18;4;125;2
75;59;2020-04-27;59;21;246;10
75;69;2020-04-27;113;42;282;23
75;79;2020-04-27;165;44;209;66
75;89;2020-04-27;213;11;188;123
75;90;2020-04-27;128;1;83;75
76;0;2020-04-27;730;165;2031;373
76;09;2020-04-27;0;0;17;0
76;19;2020-04-27;1;1;16;0
76;29;2020-04-27;5;2;87;1
76;39;2020-04-27;4;2;138;1
76;49;2020-04-27;17;5;240;1
76;59;2020-04-27;75;26;353;12
76;69;2020-04-27;116;52;367;40
76;79;2020-04-27;179;62;393;71
76;89;2020-04-27;202;14;283;156
76;90;2020-04-27;131;1;136;91
84;0;2020-04-27;2663;433;4662;1255
84;09;2020-04-27;4;1;33;0
84;19;2020-04-27;7;2;37;0
84;29;2020-04-27;15;3;177;0
84;39;2020-04-27;36;5;284;4
84;49;2020-04-27;65;16;441;10
84;59;2020-04-27;187;50;749;37
84;69;2020-04-27;389;143;857;83
84;79;2020-04-27;652;168;879;260
84;89;2020-04-27;794;35;818;531
84;90;2020-04-27;495;3;320;310
93;0;2020-04-27;1685;288;3456;656
93;09;2020-04-27;2;0;23;0
93;19;2020-04-27;5;1;38;0
93;29;2020-04-27;18;2;224;1
93;39;2020-04-27;28;2;320;1
93;49;2020-04-27;66;17;427;4
93;59;2020-04-27;141;41;646;26
93;69;2020-04-27;230;81;674;50
93;79;2020-04-27;398;98;504;147
93;89;2020-04-27;491;39;397;274
93;90;2020-04-27;301;4;181;150
94;0;2020-04-27;64;8;172;50
94;09;2020-04-27;0;0;6;0
94;19;2020-04-27;0;0;1;0
94;29;2020-04-27;0;0;14;0
94;39;2020-04-27;0;0;16;0
94;49;2020-04-27;1;0;22;1
94;59;2020-04-27;4;1;28;1
94;69;2020-04-27;10;2;28;2
94;79;2020-04-27;24;5;26;13
94;89;2020-04-27;14;0;23;24
94;90;2020-04-27;11;0;8;9
01;0;2020-04-28;22;10;70;14
01;09;2020-04-28;0;0;0;0
01;19;2020-04-28;0;0;2;0
01;29;2020-04-28;0;0;1;0
01;39;2020-04-28;1;0;3;0
01;49;2020-04-28;0;0;5;0
01;59;2020-04-28;3;1;18;2
01;69;2020-04-28;6;3;17;2
01;79;2020-04-28;6;3;11;7
01;89;2020-04-28;6;3;12;3
01;90;2020-04-28;0;0;0;0
02;0;2020-04-28;32;8;64;14
02;09;2020-04-28;0;0;0;0
02;19;2020-04-28;0;0;0;0
02;29;2020-04-28;1;0;2;0
02;39;2020-04-28;1;0;3;0
02;49;2020-04-28;4;1;9;0
02;59;2020-04-28;9;6;17;1
02;69;2020-04-28;8;1;15;2
02;79;2020-04-28;5;0;15;4
02;89;2020-04-28;3;0;3;5
02;90;2020-04-28;1;0;0;2
03;0;2020-04-28;1;0;35;1
03;09;2020-04-28;0;0;0;0
03;19;2020-04-28;0;0;2;0
03;29;2020-04-28;0;0;4;0
03;39;2020-04-28;0;0;7;0
03;49;2020-04-28;0;0;10;0
03;59;2020-04-28;0;0;2;0
03;69;2020-04-28;0;0;4;0
03;79;2020-04-28;1;0;2;1
03;89;2020-04-28;0;0;2;0
03;90;2020-04-28;0;0;0;0
04;0;2020-04-28;6;2;104;0
04;09;2020-04-28;0;0;1;0
04;19;2020-04-28;1;0;3;0
04;29;2020-04-28;0;0;15;0
04;39;2020-04-28;0;0;12;0
04;49;2020-04-28;0;0;11;0
04;59;2020-04-28;1;1;19;0
04;69;2020-04-28;3;1;20;0
04;79;2020-04-28;1;0;15;0
04;89;2020-04-28;0;0;8;0
04;90;2020-04-28;0;0;0;0
06;0;2020-04-28;35;5;79;6
06;09;2020-04-28;0;0;2;0
06;19;2020-04-28;2;0;2;0
06;29;2020-04-28;3;0;11;0
06;39;2020-04-28;3;1;9;0
06;49;2020-04-28;4;1;20;1
06;59;2020-04-28;7;1;16;2
06;69;2020-04-28;8;2;12;0
06;79;2020-04-28;5;0;3;1
06;89;2020-04-28;3;0;4;2
06;90;2020-04-28;0;0;0;0
11;0;2020-04-28;11279;1761;16670;5843
11;09;2020-04-28;42;13;194;2
11;19;2020-04-28;33;14;100;3
11;29;2020-04-28;144;24;585;10
11;39;2020-04-28;334;71;1391;37
11;49;2020-04-28;655;188;2226;101
11;59;2020-04-28;1351;456;3294;393
11;69;2020-04-28;1938;554;3419;843
11;79;2020-04-28;2356;360;2637;1378
11;89;2020-04-28;2711;54;1920;1900
11;90;2020-04-28;1624;13;715;1126
24;0;2020-04-28;950;130;1138;376
24;09;2020-04-28;1;1;23;0
24;19;2020-04-28;0;0;12;0
24;29;2020-04-28;6;2;33;0
24;39;2020-04-28;13;3;60;2
24;49;2020-04-28;20;5;123;3
24;59;2020-04-28;55;16;170;9
24;69;2020-04-28;150;40;204;26
24;79;2020-04-28;201;48;224;63
24;89;2020-04-28;299;13;200;153
24;90;2020-04-28;197;2;87;118
27;0;2020-04-28;1206;191;2308;819
27;09;2020-04-28;4;1;13;0
27;19;2020-04-28;6;0;18;0
27;29;2020-04-28;7;1;69;0
27;39;2020-04-28;7;1;130;2
27;49;2020-04-28;27;8;218;5
27;59;2020-04-28;78;28;337;18
27;69;2020-04-28;170;61;416;71
27;79;2020-04-28;284;72;468;165
27;89;2020-04-28;417;18;470;374
27;90;2020-04-28;206;1;165;182
28;0;2020-04-28;607;113;1020;334
28;09;2020-04-28;0;0;3;0
28;19;2020-04-28;1;0;5;0
28;29;2020-04-28;2;0;41;0
28;39;2020-04-28;9;2;81;1
28;49;2020-04-28;23;12;116;9
28;59;2020-04-28;42;19;189;12
28;69;2020-04-28;106;28;205;49
28;79;2020-04-28;140;40;192;73
28;89;2020-04-28;180;11;141;131
28;90;2020-04-28;103;0;41;59
32;0;2020-04-28;2349;379;3861;1337
32;09;2020-04-28;3;1;39;0
32;19;2020-04-28;8;1;20;0
32;29;2020-04-28;14;5;175;1
32;39;2020-04-28;44;6;322;2
32;49;2020-04-28;75;27;498;10
32;59;2020-04-28;202;62;703;52
32;69;2020-04-28;399;139;680;171
32;79;2020-04-28;546;108;673;294
32;89;2020-04-28;725;27;536;539
32;90;2020-04-28;320;0;200;263
44;0;2020-04-28;4149;601;7574;2818
44;09;2020-04-28;21;4;153;0
44;19;2020-04-28;15;3;52;0
44;29;2020-04-28;31;8;245;2
44;39;2020-04-28;78;12;396;14
44;49;2020-04-28;147;29;644;30
44;59;2020-04-28;358;108;1215;74
44;69;2020-04-28;721;218;1552;288
44;79;2020-04-28;970;185;1544;709
44;89;2020-04-28;1190;25;1319;1159
44;90;2020-04-28;582;1;401;533
52;0;2020-04-28;673;88;1188;331
52;09;2020-04-28;0;0;4;0
52;19;2020-04-28;0;0;5;0
52;29;2020-04-28;4;1;47;0
52;39;2020-04-28;11;1;76;0
52;49;2020-04-28;18;6;135;4
52;59;2020-04-28;43;14;180;12
52;69;2020-04-28;106;35;228;29
52;79;2020-04-28;136;29;235;60
52;89;2020-04-28;230;2;211;137
52;90;2020-04-28;125;0;67;89
53;0;2020-04-28;397;51;797;208
53;09;2020-04-28;1;0;10;0
53;19;2020-04-28;1;0;5;0
53;29;2020-04-28;5;0;24;0
53;39;2020-04-28;6;0;60;0
53;49;2020-04-28;20;2;89;0
53;59;2020-04-28;32;7;129;4
53;69;2020-04-28;57;18;143;25
53;79;2020-04-28;96;22;180;45
53;89;2020-04-28;121;2;110;76
53;90;2020-04-28;56;0;44;58
75;0;2020-04-28;692;122;1342;307
75;09;2020-04-28;1;0;10;0
75;19;2020-04-28;3;0;9;0
75;29;2020-04-28;7;2;54;1
75;39;2020-04-28;10;2;89;0
75;49;2020-04-28;18;4;127;2
75;59;2020-04-28;60;21;249;10
75;69;2020-04-28;106;40;290;24
75;79;2020-04-28;156;42;216;67
75;89;2020-04-28;204;10;200;124
75;90;2020-04-28;125;1;89;78
76;0;2020-04-28;692;156;2086;383
76;09;2020-04-28;0;0;17;0
76;19;2020-04-28;1;1;17;0
76;29;2020-04-28;5;2;88;1
76;39;2020-04-28;4;1;138;1
76;49;2020-04-28;14;5;247;1
76;59;2020-04-28;64;22;363;12
76;69;2020-04-28;106;49;377;42
76;79;2020-04-28;172;60;401;73
76;89;2020-04-28;196;15;295;158
76;90;2020-04-28;129;1;142;95
84;0;2020-04-28;2603;395;4794;1287
84;09;2020-04-28;3;1;34;0
84;19;2020-04-28;7;2;37;0
84;29;2020-04-28;16;3;176;0
84;39;2020-04-28;37;3;282;4
84;49;2020-04-28;61;15;440;10
84;59;2020-04-28;176;45;757;37
84;69;2020-04-28;363;128;879;89
84;79;2020-04-28;624;157;919;269
84;89;2020-04-28;797;32;863;541
84;90;2020-04-28;501;3;340;317
93;0;2020-04-28;1630;287;3570;670
93;09;2020-04-28;2;0;23;0
93;19;2020-04-28;5;1;38;0
93;29;2020-04-28;21;3;229;1
93;39;2020-04-28;29;2;324;1
93;49;2020-04-28;68;18;433;4
93;59;2020-04-28;131;40;663;26
93;69;2020-04-28;224;81;687;52
93;79;2020-04-28;385;93;530;149
93;89;2020-04-28;478;42;420;279
93;90;2020-04-28;282;4;202;155
94;0;2020-04-28;62;8;179;50
94;09;2020-04-28;0;0;6;0
94;19;2020-04-28;0;0;1;0
94;29;2020-04-28;0;0;14;0
94;39;2020-04-28;0;0;16;0
94;49;2020-04-28;1;0;22;1
94;59;2020-04-28;4;1;29;1
94;69;2020-04-28;10;3;29;2
94;79;2020-04-28;22;4;29;13
94;89;2020-04-28;13;0;25;24
94;90;2020-04-28;12;0;8;9
01;0;2020-04-29;21;10;72;14
01;09;2020-04-29;0;0;0;0
01;19;2020-04-29;0;0;2;0
01;29;2020-04-29;0;0;1;0
01;39;2020-04-29;1;0;3;0
01;49;2020-04-29;0;0;5;0
01;59;2020-04-29;3;1;18;2
01;69;2020-04-29;6;3;17;2
01;79;2020-04-29;5;3;12;7
01;89;2020-04-29;5;2;13;3
01;90;2020-04-29;1;1;0;0
02;0;2020-04-29;32;8;64;14
02;09;2020-04-29;0;0;0;0
02;19;2020-04-29;0;0;0;0
02;29;2020-04-29;1;0;2;0
02;39;2020-04-29;1;0;3;0
02;49;2020-04-29;4;1;9;0
02;59;2020-04-29;9;6;17;1
02;69;2020-04-29;8;1;15;2
02;79;2020-04-29;5;0;15;4
02;89;2020-04-29;3;0;3;5
02;90;2020-04-29;1;0;0;2
03;0;2020-04-29;1;0;35;1
03;09;2020-04-29;0;0;0;0
03;19;2020-04-29;0;0;2;0
03;29;2020-04-29;0;0;4;0
03;39;2020-04-29;0;0;7;0
03;49;2020-04-29;0;0;10;0
03;59;2020-04-29;0;0;2;0
03;69;2020-04-29;0;0;4;0
03;79;2020-04-29;1;0;2;1
03;89;2020-04-29;0;0;2;0
03;90;2020-04-29;0;0;0;0
04;0;2020-04-29;4;1;109;0
04;09;2020-04-29;0;0;1;0
04;19;2020-04-29;0;0;4;0
04;29;2020-04-29;0;0;18;0
04;39;2020-04-29;0;0;12;0
04;49;2020-04-29;0;0;11;0
04;59;2020-04-29;1;0;19;0
04;69;2020-04-29;2;1;21;0
04;79;2020-04-29;1;0;15;0
04;89;2020-04-29;0;0;8;0
04;90;2020-04-29;0;0;0;0
06;0;2020-04-29;35;5;79;6
06;09;2020-04-29;0;0;2;0
06;19;2020-04-29;2;0;2;0
06;29;2020-04-29;3;0;11;0
06;39;2020-04-29;3;1;9;0
06;49;2020-04-29;4;1;20;1
06;59;2020-04-29;7;1;16;2
06;69;2020-04-29;8;2;12;0
06;79;2020-04-29;5;0;3;1
06;89;2020-04-29;3;0;4;2
06;90;2020-04-29;0;0;0;0
11;0;2020-04-29;11085;1680;17140;5938
11;09;2020-04-29;41;12;196;2
11;19;2020-04-29;34;14;101;3
11;29;2020-04-29;141;24;597;10
11;39;2020-04-29;331;67;1408;37
11;49;2020-04-29;638;182;2256;102
11;59;2020-04-29;1310;428;3363;401
11;69;2020-04-29;1896;531;3505;853
11;79;2020-04-29;2322;351;2733;1404
11;89;2020-04-29;2674;47;2021;1931
11;90;2020-04-29;1607;11;772;1145
24;0;2020-04-29;961;126;1170;383
24;09;2020-04-29;1;1;23;0
24;19;2020-04-29;0;0;12;0
24;29;2020-04-29;5;2;34;0
24;39;2020-04-29;12;3;61;2
24;49;2020-04-29;20;6;126;3
24;59;2020-04-29;56;15;171;10
24;69;2020-04-29;152;40;210;26
24;79;2020-04-29;198;47;229;64
24;89;2020-04-29;301;10;213;156
24;90;2020-04-29;209;2;88;120
27;0;2020-04-29;1186;186;2375;832
27;09;2020-04-29;2;1;15;0
27;19;2020-04-29;5;0;19;0
27;29;2020-04-29;8;1;70;0
27;39;2020-04-29;7;1;131;2
27;49;2020-04-29;26;8;225;5
27;59;2020-04-29;79;25;340;18
27;69;2020-04-29;167;58;424;73
27;79;2020-04-29;272;69;486;168
27;89;2020-04-29;412;23;490;377
27;90;2020-04-29;208;0;171;187
28;0;2020-04-29;582;98;1054;343
28;09;2020-04-29;0;0;3;0
28;19;2020-04-29;1;0;5;0
28;29;2020-04-29;2;0;41;0
28;39;2020-04-29;8;2;83;1
28;49;2020-04-29;20;9;117;10
28;59;2020-04-29;42;17;191;12
28;69;2020-04-29;102;27;210;51
28;79;2020-04-29;130;33;201;75
28;89;2020-04-29;174;10;154;134
28;90;2020-04-29;103;0;43;60
32;0;2020-04-29;2279;367;3955;1355
32;09;2020-04-29;3;1;40;0
32;19;2020-04-29;7;1;21;0
32;29;2020-04-29;13;4;175;1
32;39;2020-04-29;44;6;322;2
32;49;2020-04-29;74;28;502;10
32;59;2020-04-29;192;58;717;52
32;69;2020-04-29;381;132;702;175
32;79;2020-04-29;530;107;692;297
32;89;2020-04-29;713;27;554;546
32;90;2020-04-29;309;0;215;267
44;0;2020-04-29;3987;573;7844;2863
44;09;2020-04-29;17;4;158;0
44;19;2020-04-29;14;1;54;0
44;29;2020-04-29;31;9;251;2
44;39;2020-04-29;74;12;407;14
44;49;2020-04-29;133;29;662;31
44;59;2020-04-29;346;103;1242;74
44;69;2020-04-29;696;208;1596;295
44;79;2020-04-29;934;175;1598;720
44;89;2020-04-29;1143;24;1391;1177
44;90;2020-04-29;566;1;431;541
52;0;2020-04-29;650;80;1227;336
52;09;2020-04-29;0;0;4;0
52;19;2020-04-29;0;0;5;0
52;29;2020-04-29;4;1;47;0
52;39;2020-04-29;10;1;80;0
52;49;2020-04-29;18;5;137;4
52;59;2020-04-29;38;12;186;12
52;69;2020-04-29;101;33;237;29
52;79;2020-04-29;132;26;239;61
52;89;2020-04-29;226;2;221;140
52;90;2020-04-29;121;0;71;90
53;0;2020-04-29;392;50;809;210
53;09;2020-04-29;1;0;10;0
53;19;2020-04-29;1;0;5;0
53;29;2020-04-29;3;0;26;0
53;39;2020-04-29;6;0;61;0
53;49;2020-04-29;19;2;90;0
53;59;2020-04-29;34;7;129;4
53;69;2020-04-29;54;17;144;26
53;79;2020-04-29;96;21;181;45
53;89;2020-04-29;119;3;113;77
53;90;2020-04-29;57;0;47;58
75;0;2020-04-29;663;117;1385;313
75;09;2020-04-29;2;0;10;0
75;19;2020-04-29;3;0;9;0
75;29;2020-04-29;6;2;56;1
75;39;2020-04-29;10;2;90;0
75;49;2020-04-29;13;3;132;2
75;59;2020-04-29;61;20;251;10
75;69;2020-04-29;104;40;295;25
75;79;2020-04-29;147;39;227;69
75;89;2020-04-29;195;10;211;125
75;90;2020-04-29;120;1;95;80
76;0;2020-04-29;665;147;2122;390
76;09;2020-04-29;0;0;17;0
76;19;2020-04-29;0;0;17;0
76;29;2020-04-29;6;1;89;1
76;39;2020-04-29;3;1;142;1
76;49;2020-04-29;15;5;248;1
76;59;2020-04-29;62;21;365;13
76;69;2020-04-29;104;49;380;42
76;79;2020-04-29;162;57;410;76
76;89;2020-04-29;192;13;301;160
76;90;2020-04-29;119;0;152;96
84;0;2020-04-29;2537;383;4909;1311
84;09;2020-04-29;4;2;35;0
84;19;2020-04-29;8;2;37;0
84;29;2020-04-29;18;4;177;0
84;39;2020-04-29;34;1;287;4
84;49;2020-04-29;61;16;444;10
84;59;2020-04-29;176;45;764;39
84;69;2020-04-29;353;124;892;90
84;79;2020-04-29;619;153;938;271
84;89;2020-04-29;770;29;899;554
84;90;2020-04-29;477;2;368;323
93;0;2020-04-29;1600;289;3686;682
93;09;2020-04-29;2;0;23;0
93;19;2020-04-29;5;0;41;0
93;29;2020-04-29;22;4;251;1
93;39;2020-04-29;24;2;339;1
93;49;2020-04-29;63;16;441;4
93;59;2020-04-29;126;40;678;26
93;69;2020-04-29;226;83;688;54
93;79;2020-04-29;382;96;544;149
93;89;2020-04-29;468;40;439;285
93;90;2020-04-29;277;5;220;159
94;0;2020-04-29;56;8;186;50
94;09;2020-04-29;0;0;6;0
94;19;2020-04-29;0;0;1;0
94;29;2020-04-29;0;0;14;0
94;39;2020-04-29;0;0;16;0
94;49;2020-04-29;1;0;22;1
94;59;2020-04-29;5;1;29;1
94;69;2020-04-29;9;3;30;2
94;79;2020-04-29;21;4;30;13
94;89;2020-04-29;11;0;27;24
94;90;2020-04-29;9;0;11;9
"01";"0";"2020-05-01";16;6;72;17
"01";"09";"2020-05-01";0;0;0;0
"01";"19";"2020-05-01";0;0;2;0
"01";"29";"2020-05-01";0;0;1;0
"01";"39";"2020-05-01";1;0;3;0
"01";"49";"2020-05-01";0;0;5;0
"01";"59";"2020-05-01";1;0;18;3
"01";"69";"2020-05-01";6;3;17;2
"01";"79";"2020-05-01";4;2;12;7
"01";"89";"2020-05-01";4;1;13;4
"01";"90";"2020-05-01";0;0;0;1
"02";"0";"2020-05-01";21;8;77;14
"02";"09";"2020-05-01";0;0;0;0
"02";"19";"2020-05-01";0;0;0;0
"02";"29";"2020-05-01";0;0;3;0
"02";"39";"2020-05-01";0;0;4;0
"02";"49";"2020-05-01";1;1;12;0
"02";"59";"2020-05-01";9;5;17;1
"02";"69";"2020-05-01";4;1;19;2
"02";"79";"2020-05-01";5;0;15;4
"02";"89";"2020-05-01";2;1;6;5
"02";"90";"2020-05-01";0;0;1;2
"03";"0";"2020-05-01";2;0;36;1
"03";"09";"2020-05-01";0;0;0;0
"03";"19";"2020-05-01";1;0;2;0
"03";"29";"2020-05-01";0;0;4;0
"03";"39";"2020-05-01";0;0;7;0
"03";"49";"2020-05-01";1;0;10;0
"03";"59";"2020-05-01";0;0;2;0
"03";"69";"2020-05-01";0;0;4;0
"03";"79";"2020-05-01";0;0;3;1
"03";"89";"2020-05-01";0;0;2;0
"03";"90";"2020-05-01";0;0;0;0
"04";"0";"2020-05-01";4;1;109;0
"04";"09";"2020-05-01";0;0;1;0
"04";"19";"2020-05-01";0;0;4;0
"04";"29";"2020-05-01";0;0;18;0
"04";"39";"2020-05-01";0;0;12;0
"04";"49";"2020-05-01";0;0;11;0
"04";"59";"2020-05-01";1;0;19;0
"04";"69";"2020-05-01";2;1;21;0
"04";"79";"2020-05-01";1;0;15;0
"04";"89";"2020-05-01";0;0;8;0
"04";"90";"2020-05-01";0;0;0;0
"06";"0";"2020-05-01";29;5;96;8
"06";"09";"2020-05-01";0;0;2;0
"06";"19";"2020-05-01";1;0;4;0
"06";"29";"2020-05-01";2;0;13;0
"06";"39";"2020-05-01";2;1;12;0
"06";"49";"2020-05-01";3;2;23;2
"06";"59";"2020-05-01";6;1;19;2
"06";"69";"2020-05-01";7;1;15;1
"06";"79";"2020-05-01";5;0;3;1
"06";"89";"2020-05-01";3;0;5;2
"06";"90";"2020-05-01";0;0;0;0
"11";"0";"2020-05-01";10784;1569;17817;6047
"11";"09";"2020-05-01";42;13;199;2
"11";"19";"2020-05-01";32;14;109;3
"11";"29";"2020-05-01";133;25;610;10
"11";"39";"2020-05-01";326;64;1436;37
"11";"49";"2020-05-01";583;160;2322;107
"11";"59";"2020-05-01";1271;402;3451;407
"11";"69";"2020-05-01";1819;482;3636;868
"11";"79";"2020-05-01";2253;337;2869;1428
"11";"89";"2020-05-01";2628;46;2148;1966
"11";"90";"2020-05-01";1608;14;847;1167
"24";"0";"2020-05-01";977;115;1221;395
"24";"09";"2020-05-01";0;0;23;0
"24";"19";"2020-05-01";2;0;12;0
"24";"29";"2020-05-01";6;3;35;0
"24";"39";"2020-05-01";12;3;65;2
"24";"49";"2020-05-01";17;1;129;3
"24";"59";"2020-05-01";56;16;173;10
"24";"69";"2020-05-01";161;38;214;27
"24";"79";"2020-05-01";199;47;239;66
"24";"89";"2020-05-01";305;6;233;163
"24";"90";"2020-05-01";211;1;95;122
"27";"0";"2020-05-01";1140;178;2484;843
"27";"09";"2020-05-01";3;2;15;0
"27";"19";"2020-05-01";3;0;21;0
"27";"29";"2020-05-01";5;1;75;0
"27";"39";"2020-05-01";8;1;134;2
"27";"49";"2020-05-01";22;7;231;5
"27";"59";"2020-05-01";79;24;346;18
"27";"69";"2020-05-01";156;55;438;74
"27";"79";"2020-05-01";257;66;507;173
"27";"89";"2020-05-01";400;22;525;380
"27";"90";"2020-05-01";207;0;188;189
"28";"0";"2020-05-01";575;90;1089;347
"28";"09";"2020-05-01";0;0;3;0
"28";"19";"2020-05-01";1;0;5;0
"28";"29";"2020-05-01";2;0;42;0
"28";"39";"2020-05-01";8;2;83;1
"28";"49";"2020-05-01";17;8;122;10
"28";"59";"2020-05-01";45;17;191;12
"28";"69";"2020-05-01";96;26;216;52
"28";"79";"2020-05-01";126;28;210;75
"28";"89";"2020-05-01";176;9;163;135
"28";"90";"2020-05-01";104;0;48;62
"32";"0";"2020-05-01";2209;347;4137;1390
"32";"09";"2020-05-01";1;1;43;0
"32";"19";"2020-05-01";6;1;24;0
"32";"29";"2020-05-01";13;4;177;1
"32";"39";"2020-05-01";34;6;335;3
"32";"49";"2020-05-01";73;30;512;10
"32";"59";"2020-05-01";183;54;739;53
"32";"69";"2020-05-01";360;124;733;181
"32";"79";"2020-05-01";508;99;728;304
"32";"89";"2020-05-01";718;26;593;557
"32";"90";"2020-05-01";302;0;238;275
"44";"0";"2020-05-01";3824;517;8184;2915
"44";"09";"2020-05-01";22;5;159;0
"44";"19";"2020-05-01";10;2;58;0
"44";"29";"2020-05-01";22;6;262;2
"44";"39";"2020-05-01";65;8;423;14
"44";"49";"2020-05-01";128;29;677;31
"44";"59";"2020-05-01";324;89;1275;76
"44";"69";"2020-05-01";658;188;1664;302
"44";"79";"2020-05-01";883;164;1671;736
"44";"89";"2020-05-01";1113;20;1471;1195
"44";"90";"2020-05-01";569;1;468;550
"52";"0";"2020-05-01";622;69;1283;343
